;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V),M1(V)
4064,6.4e-05,0.360684,0.357577,0.00390625
4065,6.5e-05,0.36719,0.36249,0.00390625
4066,6.6e-05,0.373695,0.367403,0.00683594
4067,6.7e-05,0.3802,0.372316,0.0078125
4068,6.8e-05,0.383453,0.380503,0.00390625
4069,6.9e-05,0.391584,0.385416,0.00683594
4070,7e-05,0.394837,0.390329,0.00390625
4071,7.1e-05,0.399716,0.395242,0.00390625
4072,7.2e-05,0.402968,0.400154,0.00292969
4073,7.3e-05,0.409473,0.40343,0.00683594
4074,7.4e-05,0.415979,0.40998,0.00683594
4075,7.5e-05,0.422484,0.41653,0.00683594
4076,7.6e-05,0.425736,0.421443,0.00390625
4077,7.7e-05,0.432242,0.427993,0.00390625
4078,7.8e-05,0.43712,0.431268,0.00488281
4079,7.9e-05,0.440373,0.434543,0.00488281
4080,8e-05,0.445252,0.441094,0.00390625
4081,8.1e-05,0.451757,0.446007,0.00488281
4082,8.2e-05,0.45501,0.450919,0.00390625
4083,8.3e-05,0.463141,0.45747,0.00488281
4084,8.4e-05,0.46802,0.462382,0.00488281
4085,8.5e-05,0.471273,0.468933,0.00292969
4086,8.6e-05,0.476152,0.472208,0.00390625
4087,8.7e-05,0.482657,0.477121,0.00488281
4088,8.8e-05,0.48591,0.482033,0.00390625
4089,8.9e-05,0.494041,0.486946,0.0078125
4090,9e-05,0.495667,0.493496,0.00292969
4091,9.1e-05,0.502173,0.498409,0.00390625
4092,9.2e-05,0.508678,0.503322,0.00488281
4093,9.3e-05,0.51193,0.506597,0.00488281
4094,9.4e-05,0.515183,0.509872,0.00488281
4095,9.5e-05,0.520062,0.516422,0.00390625
4096,9.6e-05,0.526567,0.521335,0.00488281
4097,9.7e-05,0.533072,0.527885,0.00488281
4098,9.8e-05,0.539578,0.532798,0.00683594
4099,9.9e-05,0.541204,0.536073,0.00488281
4100,0.0001,0.544456,0.539348,0.00488281
4101,0.000101,0.549335,0.545899,0.00390625
4102,0.000102,0.554214,0.549174,0.00488281
4103,0.000103,0.557467,0.555724,0.000976563
4104,0.000104,0.563972,0.560637,0.00390625
4105,0.000105,0.570477,0.56555,0.00488281
4106,0.000106,0.57373,0.570462,0.00390625
4107,0.000107,0.578609,0.5721,0.00683594
4108,0.000108,0.580235,0.575375,0.00390625
4109,0.000109,0.58674,0.583563,0.00390625
4110,0.00011,0.593246,0.586838,0.00683594
4111,0.000111,0.599751,0.593389,0.00683594
4112,0.000112,0.601377,0.596664,0.00390625
4113,0.000113,0.60463,0.599939,0.00390625
4114,0.000114,0.609509,0.603214,0.00683594
4115,0.000115,0.611135,0.608127,0.00390625
4116,0.000116,0.619266,0.611402,0.0078125
4117,0.000117,0.622519,0.61959,0.00292969
4118,0.000118,0.63065,0.622865,0.0078125
4119,0.000119,0.633903,0.627778,0.00683594
4120,0.00012,0.638782,0.631053,0.0078125
4121,0.000121,0.638782,0.634328,0.00390625
4122,0.000122,0.642035,0.637603,0.00390625
4123,0.000123,0.64854,0.642516,0.00683594
4124,0.000124,0.653419,0.649066,0.00390625
4125,0.000125,0.659924,0.652341,0.0078125
4126,0.000126,0.663176,0.657254,0.00683594
4127,0.000127,0.668055,0.660529,0.0078125
4128,0.000128,0.668055,0.663804,0.00390625
4129,0.000129,0.672934,0.66708,0.00488281
4130,0.00013,0.676187,0.671992,0.00390625
4131,0.000131,0.682692,0.676905,0.00488281
4132,0.000132,0.684318,0.68018,0.00390625
4133,0.000133,0.690824,0.685093,0.00488281
4134,0.000134,0.697329,0.688368,0.00878906
4135,0.000135,0.697329,0.691643,0.00488281
4136,0.000136,0.700581,0.694918,0.00488281
4137,0.000137,0.703834,0.698194,0.00488281
4138,0.000138,0.710339,0.703106,0.0078125
4139,0.000139,0.711966,0.709657,0.00292969
4140,0.00014,0.718471,0.711294,0.0078125
4141,0.000141,0.721723,0.714569,0.0078125
4142,0.000142,0.72335,0.717845,0.00488281
4143,0.000143,0.726602,0.72112,0.00488281
4144,0.000144,0.729855,0.724395,0.00488281
4145,0.000145,0.734734,0.729308,0.00488281
4146,0.000146,0.739613,0.73422,0.00488281
4147,0.000147,0.742865,0.737495,0.00488281
4148,0.000148,0.746118,0.740771,0.00488281
4149,0.000149,0.74937,0.742408,0.0078125
4150,0.00015,0.752623,0.748959,0.00390625
4151,0.000151,0.755876,0.750596,0.00488281
4152,0.000152,0.760755,0.755509,0.00488281
4153,0.000153,0.764007,0.758784,0.00488281
4154,0.000154,0.768886,0.763697,0.00488281
4155,0.000155,0.772139,0.763697,0.0078125
4156,0.000156,0.772139,0.768609,0.00390625
4157,0.000157,0.775391,0.768609,0.00683594
4158,0.000158,0.778644,0.77516,0.00390625
4159,0.000159,0.785149,0.778435,0.00683594
4160,0.00016,0.788402,0.78171,0.00683594
4161,0.000161,0.790028,0.784985,0.00488281
4162,0.000162,0.793281,0.78826,0.00488281
4163,0.000163,0.796533,0.789898,0.00683594
4164,0.000164,0.794907,0.793173,0.000976563
4165,0.000165,0.803038,0.794811,0.0078125
4166,0.000166,0.804665,0.801361,0.00390625
4167,0.000167,0.807917,0.802999,0.00488281
4168,0.000168,0.812796,0.806274,0.00683594
4169,0.000169,0.812796,0.809549,0.00390625
4170,0.00017,0.816049,0.811186,0.00390625
4171,0.000171,0.817675,0.814462,0.00390625
4172,0.000172,0.820928,0.816099,0.00390625
4173,0.000173,0.82418,0.819374,0.00390625
4174,0.000174,0.827433,0.82265,0.00390625
4175,0.000175,0.830686,0.827562,0.00390625
4176,0.000176,0.832312,0.827562,0.00390625
4177,0.000177,0.835564,0.832475,0.00390625
4178,0.000178,0.837191,0.834113,0.00390625
4179,0.000179,0.840443,0.834113,0.00683594
4180,0.00018,0.84207,0.839025,0.00390625
4181,0.000181,0.845322,0.8423,0.00390625
4182,0.000182,0.848575,0.845576,0.00390625
4183,0.000183,0.853454,0.845576,0.0078125
4184,0.000184,0.853454,0.848851,0.00390625
4185,0.000185,0.853454,0.852126,0.000976563
4186,0.000186,0.856706,0.850488,0.00683594
4187,0.000187,0.858333,0.855401,0.00390625
4188,0.000188,0.863212,0.858676,0.00390625
4189,0.000189,0.863212,0.858676,0.00390625
4190,0.00019,0.866464,0.863589,0.00292969
4191,0.000191,0.869717,0.865227,0.00390625
4192,0.000192,0.871343,0.866864,0.00390625
4193,0.000193,0.871343,0.866864,0.00390625
4194,0.000194,0.872969,0.870139,0.00292969
4195,0.000195,0.877848,0.871777,0.00683594
4196,0.000196,0.877848,0.875052,0.00292969
4197,0.000197,0.881101,0.87669,0.00390625
4198,0.000198,0.884354,0.879965,0.00390625
4199,0.000199,0.884354,0.879965,0.00390625
4200,0.0002,0.884354,0.879965,0.00390625
4201,0.000201,0.887606,0.88324,0.00390625
4202,0.000202,0.890859,0.884878,0.00683594
4203,0.000203,0.890859,0.888153,0.00292969
4204,0.000204,0.894111,0.88979,0.00390625
4205,0.000205,0.897364,0.88979,0.0078125
4206,0.000206,0.897364,0.893065,0.00390625
4207,0.000207,0.897364,0.891428,0.00683594
4208,0.000208,0.89899,0.893065,0.00683594
4209,0.000209,0.902243,0.896341,0.00683594
4210,0.00021,0.900617,0.897978,0.00292969
4211,0.000211,0.907122,0.901253,0.00683594
4212,0.000212,0.905495,0.901253,0.00390625
4213,0.000213,0.905495,0.901253,0.00390625
4214,0.000214,0.907122,0.901253,0.00683594
4215,0.000215,0.908748,0.904528,0.00390625
4216,0.000216,0.910374,0.906166,0.00390625
4217,0.000217,0.913627,0.906166,0.0078125
4218,0.000218,0.915253,0.911079,0.00390625
4219,0.000219,0.915253,0.911079,0.00390625
4220,0.00022,0.91688,0.911079,0.00488281
4221,0.000221,0.91688,0.909441,0.0078125
4222,0.000222,0.915253,0.911079,0.00390625
4223,0.000223,0.91688,0.912716,0.00390625
4224,0.000224,0.918506,0.915991,0.00292969
4225,0.000225,0.921758,0.914354,0.0078125
4226,0.000226,0.921758,0.919267,0.00292969
4227,0.000227,0.921758,0.915991,0.00488281
4228,0.000228,0.921758,0.915991,0.00488281
4229,0.000229,0.923385,0.919267,0.00390625
4230,0.00023,0.925011,0.917629,0.0078125
4231,0.000231,0.923385,0.919267,0.00390625
4232,0.000232,0.926637,0.922542,0.00390625
4233,0.000233,0.92989,0.925817,0.00390625
4234,0.000234,0.928264,0.925817,0.00292969
4235,0.000235,0.928264,0.922542,0.00488281
4236,0.000236,0.926637,0.924179,0.00292969
4237,0.000237,0.92989,0.920904,0.00878906
4238,0.000238,0.92989,0.925817,0.00390625
4239,0.000239,0.931516,0.925817,0.00488281
4240,0.00024,0.931516,0.927455,0.00390625
4241,0.000241,0.931516,0.927455,0.00390625
4242,0.000242,0.931516,0.925817,0.00488281
4243,0.000243,0.92989,0.925817,0.00390625
4244,0.000244,0.92989,0.925817,0.00390625
4245,0.000245,0.933143,0.927455,0.00488281
4246,0.000246,0.933143,0.93073,0.00292969
4247,0.000247,0.934769,0.929092,0.00488281
4248,0.000248,0.934769,0.929092,0.00488281
4249,0.000249,0.933143,0.93073,0.00292969
4250,0.00025,0.933143,0.927455,0.00488281
4251,0.000251,0.933143,0.927455,0.00488281
4252,0.000252,0.933143,0.93073,0.00292969
4253,0.000253,0.933143,0.927455,0.00488281
4254,0.000254,0.933143,0.93073,0.00292969
4255,0.000255,0.934769,0.929092,0.00488281
4256,0.000256,0.92989,0.925817,0.00390625
4257,0.000257,0.931516,0.925817,0.00488281
4258,0.000258,0.931516,0.925817,0.00488281
4259,0.000259,0.931516,0.929092,0.00292969
4260,0.00026,0.931516,0.927455,0.00390625
4261,0.000261,0.931516,0.927455,0.00390625
4262,0.000262,0.931516,0.927455,0.00390625
4263,0.000263,0.931516,0.927455,0.00390625
4264,0.000264,0.925011,0.924179,0
4265,0.000265,0.926637,0.922542,0.00390625
4266,0.000266,0.928264,0.925817,0.00292969
4267,0.000267,0.928264,0.924179,0.00390625
4268,0.000268,0.92989,0.924179,0.00488281
4269,0.000269,0.925011,0.920904,0.00390625
4270,0.00027,0.925011,0.920904,0.00390625
4271,0.000271,0.923385,0.917629,0.00488281
4272,0.000272,0.923385,0.917629,0.00488281
4273,0.000273,0.921758,0.917629,0.00390625
4274,0.000274,0.925011,0.917629,0.0078125
4275,0.000275,0.921758,0.917629,0.00390625
4276,0.000276,0.920132,0.915991,0.00390625
4277,0.000277,0.920132,0.914354,0.00488281
4278,0.000278,0.91688,0.914354,0.00292969
4279,0.000279,0.91688,0.911079,0.00488281
4280,0.00028,0.91688,0.911079,0.00488281
4281,0.000281,0.91688,0.914354,0.00292969
4282,0.000282,0.915253,0.909441,0.00488281
4283,0.000283,0.915253,0.909441,0.00488281
4284,0.000284,0.908748,0.906166,0.00292969
4285,0.000285,0.910374,0.904528,0.00488281
4286,0.000286,0.908748,0.904528,0.00390625
4287,0.000287,0.907122,0.902891,0.00390625
4288,0.000288,0.907122,0.902891,0.00390625
4289,0.000289,0.907122,0.902891,0.00390625
4290,0.00029,0.902243,0.899616,0.00292969
4291,0.000291,0.900617,0.896341,0.00390625
4292,0.000292,0.900617,0.896341,0.00390625
4293,0.000293,0.89899,0.894703,0.00390625
4294,0.000294,0.895738,0.894703,0.000976563
4295,0.000295,0.89899,0.894703,0.00390625
4296,0.000296,0.895738,0.88979,0.00683594
4297,0.000297,0.892485,0.888153,0.00390625
4298,0.000298,0.892485,0.888153,0.00390625
4299,0.000299,0.889232,0.88324,0.00683594
4300,0.0003,0.88598,0.884878,0.000976563
4301,0.000301,0.887606,0.881602,0.00683594
4302,0.000302,0.884354,0.879965,0.00390625
4303,0.000303,0.882727,0.878327,0.00390625
4304,0.000304,0.881101,0.875052,0.00683594
4305,0.000305,0.877848,0.871777,0.00683594
4306,0.000306,0.876222,0.871777,0.00390625
4307,0.000307,0.876222,0.871777,0.00390625
4308,0.000308,0.872969,0.868502,0.00390625
4309,0.000309,0.871343,0.865227,0.00683594
4310,0.00031,0.868091,0.865227,0.00292969
4311,0.000311,0.864838,0.861951,0.00292969
4312,0.000312,0.864838,0.858676,0.00683594
4313,0.000313,0.861585,0.855401,0.00683594
4314,0.000314,0.858333,0.855401,0.00390625
4315,0.000315,0.858333,0.855401,0.00390625
4316,0.000316,0.85508,0.852126,0.00390625
4317,0.000317,0.851828,0.848851,0.00390625
4318,0.000318,0.848575,0.845576,0.00390625
4319,0.000319,0.846949,0.840663,0.00683594
4320,0.00032,0.843696,0.840663,0.00390625
4321,0.000321,0.84207,0.839025,0.00390625
4322,0.000322,0.840443,0.83575,0.00390625
4323,0.000323,0.837191,0.83575,0.000976563
4324,0.000324,0.835564,0.8292,0.00683594
4325,0.000325,0.830686,0.827562,0.00390625
4326,0.000326,0.827433,0.824287,0.00390625
4327,0.000327,0.82418,0.819374,0.00390625
4328,0.000328,0.825807,0.821012,0.00390625
4329,0.000329,0.822554,0.817737,0.00390625
4330,0.00033,0.819301,0.814462,0.00390625
4331,0.000331,0.816049,0.812824,0.00390625
4332,0.000332,0.812796,0.807911,0.00488281
4333,0.000333,0.807917,0.801361,0.00683594
4334,0.000334,0.807917,0.802999,0.00488281
4335,0.000335,0.804665,0.799723,0.00488281
4336,0.000336,0.801412,0.796448,0.00488281
4337,0.000337,0.79816,0.796448,0.000976563
4338,0.000338,0.794907,0.791536,0.00390625
4339,0.000339,0.791654,0.78826,0.00390625
4340,0.00034,0.786775,0.783348,0.00390625
4341,0.000341,0.786775,0.78171,0.00488281
4342,0.000342,0.783523,0.778435,0.00488281
4343,0.000343,0.78027,0.77516,0.00488281
4344,0.000344,0.777018,0.771885,0.00488281
4345,0.000345,0.773765,0.768609,0.00488281
4346,0.000346,0.770512,0.763697,0.00683594
4347,0.000347,0.764007,0.760422,0.00390625
4348,0.000348,0.762381,0.757146,0.00488281
4349,0.000349,0.759128,0.755509,0.00390625
4350,0.00035,0.759128,0.752234,0.0078125
4351,0.000351,0.752623,0.750596,0.00292969
4352,0.000352,0.74937,0.742408,0.0078125
4353,0.000353,0.744492,0.739133,0.00488281
4354,0.000354,0.741239,0.735858,0.00488281
4355,0.000355,0.737986,0.732583,0.00488281
4356,0.000356,0.734734,0.729308,0.00488281
4357,0.000357,0.731481,0.726032,0.00488281
4358,0.000358,0.729855,0.722757,0.0078125
4359,0.000359,0.724976,0.72112,0.00390625
4360,0.00036,0.720097,0.714569,0.00488281
4361,0.000361,0.716844,0.709657,0.0078125
4362,0.000362,0.710339,0.706381,0.00390625
4363,0.000363,0.707087,0.703106,0.00390625
4364,0.000364,0.703834,0.699831,0.00390625
4365,0.000365,0.702208,0.696556,0.00488281
4366,0.000366,0.697329,0.694918,0.00292969
4367,0.000367,0.694076,0.688368,0.00488281
4368,0.000368,0.687571,0.683455,0.00390625
4369,0.000369,0.684318,0.68018,0.00390625
4370,0.00037,0.681066,0.675267,0.00488281
4371,0.000371,0.677813,0.67363,0.00390625
4372,0.000372,0.674561,0.670355,0.00390625
4373,0.000373,0.669682,0.665442,0.00390625
4374,0.000374,0.666429,0.658892,0.0078125
4375,0.000375,0.658298,0.657254,0.000976563
4376,0.000376,0.656671,0.649066,0.0078125
4377,0.000377,0.653419,0.649066,0.00390625
4378,0.000378,0.651792,0.645791,0.00683594
4379,0.000379,0.646913,0.642516,0.00390625
4380,0.00038,0.640408,0.635966,0.00390625
4381,0.000381,0.637156,0.629415,0.0078125
4382,0.000382,0.63065,0.62614,0.00390625
4383,0.000383,0.624145,0.622865,0.000976563
4384,0.000384,0.622519,0.61959,0.00292969
4385,0.000385,0.619266,0.614677,0.00390625
4386,0.000386,0.616014,0.611402,0.00390625
4387,0.000387,0.609509,0.604852,0.00390625
4388,0.000388,0.606256,0.598301,0.0078125
4389,0.000389,0.599751,0.595026,0.00390625
4390,0.00039,0.593246,0.590113,0.00390625
4391,0.000391,0.591619,0.590113,0.000976563
4392,0.000392,0.58674,0.581926,0.00390625
4393,0.000393,0.583488,0.580288,0.00390625
4394,0.000394,0.578609,0.573738,0.00390625
4395,0.000395,0.572104,0.567187,0.00488281
4396,0.000396,0.565598,0.562275,0.00390625
4397,0.000397,0.562346,0.558999,0.00390625
4398,0.000398,0.559093,0.555724,0.00390625
4399,0.000399,0.554214,0.552449,0.000976563
4400,0.0004,0.550962,0.547536,0.00390625
4401,0.000401,0.544456,0.540986,0.00390625
4402,0.000402,0.537951,0.536073,0.000976563
4403,0.000403,0.534699,0.531161,0.00390625
4404,0.000404,0.52982,0.52461,0.00488281
4405,0.000405,0.526567,0.522973,0.00390625
4406,0.000406,0.523315,0.519698,0.00390625
4407,0.000407,0.516809,0.513147,0.00390625
4408,0.000408,0.508678,0.506597,0.00292969
4409,0.000409,0.505425,0.503322,0.00292969
4410,0.00041,0.500546,0.495134,0.00488281
4411,0.000411,0.497294,0.491859,0.00488281
4412,0.000412,0.490788,0.488584,0.00292969
4413,0.000413,0.48591,0.483671,0.00292969
4414,0.000414,0.481031,0.478758,0.00292969
4415,0.000415,0.474525,0.472208,0.00292969
4416,0.000416,0.471273,0.467295,0.00390625
4417,0.000417,0.464768,0.462382,0.00292969
4418,0.000418,0.459889,0.455832,0.00390625
4419,0.000419,0.458262,0.454194,0.00390625
4420,0.00042,0.451757,0.446007,0.00488281
4421,0.000421,0.446878,0.442731,0.00390625
4422,0.000422,0.440373,0.437819,0.00292969
4423,0.000423,0.433868,0.427993,0.00683594
4424,0.000424,0.427363,0.426356,0.000976563
4425,0.000425,0.42411,0.419805,0.00390625
4426,0.000426,0.420857,0.418168,0.00292969
4427,0.000427,0.414352,0.40998,0.00390625
4428,0.000428,0.4111,0.406705,0.00390625
4429,0.000429,0.402968,0.400154,0.00292969
4430,0.00043,0.396463,0.393604,0.00292969
4431,0.000431,0.39321,0.387054,0.00683594
4432,0.000432,0.388331,0.385416,0.00292969
4433,0.000433,0.381826,0.378866,0.00390625
4434,0.000434,0.3802,0.375591,0.00390625
4435,0.000435,0.372068,0.36904,0.00390625
4436,0.000436,0.36719,0.36249,0.00390625
4437,0.000437,0.360684,0.357577,0.00390625
4438,0.000438,0.354179,0.351027,0.00390625
4439,0.000439,0.3493,0.344477,0.00390625
4440,0.00044,0.344421,0.339564,0.00390625
4441,0.000441,0.339542,0.334651,0.00488281
4442,0.000442,0.33629,0.329738,0.00683594
4443,0.000443,0.328158,0.324826,0.00390625
4444,0.000444,0.323279,0.318275,0.00488281
4445,0.000445,0.316774,0.311725,0.00488281
4446,0.000446,0.313522,0.306812,0.00683594
4447,0.000447,0.30539,0.303537,0.000976563
4448,0.000448,0.302137,0.296987,0.00488281
4449,0.000449,0.295632,0.288799,0.00683594
4450,0.00045,0.289127,0.283886,0.00488281
4451,0.000451,0.282622,0.280611,0.00292969
4452,0.000452,0.277743,0.272423,0.00488281
4453,0.000453,0.271238,0.269148,0.00292969
4454,0.000454,0.267985,0.264235,0.00390625
4455,0.000455,0.26148,0.257685,0.00390625
4456,0.000456,0.256601,0.251135,0.00488281
4457,0.000457,0.250096,0.244584,0.00488281
4458,0.000458,0.243591,0.238034,0.00488281
4459,0.000459,0.238712,0.233121,0.00488281
4460,0.00046,0.232206,0.228209,0.00390625
4461,0.000461,0.225701,0.223296,0.00292969
4462,0.000462,0.222449,0.220021,0.00292969
4463,0.000463,0.215943,0.211833,0.00390625
4464,0.000464,0.211065,0.20692,0.00390625
4465,0.000465,0.204559,0.198732,0.00488281
4466,0.000466,0.198054,0.195457,0.00292969
4467,0.000467,0.191549,0.188907,0.00292969
4468,0.000468,0.185044,0.183994,0.000976563
4469,0.000469,0.181791,0.177444,0.00390625
4470,0.00047,0.176912,0.172531,0.00390625
4471,0.000471,0.170407,0.167618,0.00292969
4472,0.000472,0.163902,0.15943,0.00390625
4473,0.000473,0.15577,0.15288,0.00292969
4474,0.000474,0.152518,0.147967,0.00390625
4475,0.000475,0.147639,0.144692,0.00390625
4476,0.000476,0.141134,0.138142,0.00390625
4477,0.000477,0.134628,0.131592,0.00390625
4478,0.000478,0.128123,0.125041,0.00390625
4479,0.000479,0.124871,0.120128,0.00390625
4480,0.00048,0.116739,0.113578,0.00390625
4481,0.000481,0.11186,0.107028,0.00390625
4482,0.000482,0.105355,0.102115,0.00390625
4483,0.000483,0.100476,0.0972024,0.00390625
4484,0.000484,0.0939708,0.0922896,0.000976563
4485,0.000485,0.0890919,0.0841018,0.00488281
4486,0.000486,0.0825867,0.0808266,0.000976563
4487,0.000487,0.0777078,0.0726387,0.00488281
4488,0.000488,0.0695763,0.067726,0.000976563
4489,0.000489,0.0663237,0.0595381,0.00683594
4490,0.00049,0.0598185,0.0562629,0.00390625
4491,0.000491,0.0533133,0.0497126,0.00390625
4492,0.000492,0.0468081,0.0431623,0.00390625
4493,0.000493,0.0435554,0.0382496,0.00488281
4494,0.000494,0.0354239,0.0316993,0.00390625
4495,0.000495,0.0289187,0.0251489,0.00390625
4496,0.000496,0.0240398,0.0202362,0.00390625
4497,0.000497,0.0175346,0.0136859,0.00390625
4498,0.000498,0.014282,0.0104107,0.00390625
4499,0.000499,0.00615051,0.00386042,0.00292969
4500,0.0005,-0.000354702,-0.00268989,0.00292969
4501,0.000501,-0.00685991,-0.0092402,0.00292969
4502,0.000502,-0.0101125,-0.0157905,0.00488281
4503,0.000503,-0.0166177,-0.0223408,0.00488281
4504,0.000504,-0.0214966,-0.025616,0.00390625
4505,0.000505,-0.0263755,-0.0321663,0.00488281
4506,0.000506,-0.0328807,-0.0387166,0.00488281
4507,0.000507,-0.0393859,-0.0452669,0.00683594
4508,0.000508,-0.0458912,-0.0501797,0.00390625
4509,0.000509,-0.0523964,-0.0550924,0.00292969
4510,0.00051,-0.0572753,-0.0632803,0.00683594
4511,0.000511,-0.0637805,-0.0665554,0.00292969
4512,0.000512,-0.0686594,-0.0731058,0.00390625
4513,0.000513,-0.0751646,-0.0763809,0.000976563
4514,0.000514,-0.0800435,-0.0829312,0.00292969
4515,0.000515,-0.0865487,-0.0911191,0.00390625
4516,0.000516,-0.0914276,-0.0960318,0.00390625
4517,0.000517,-0.0979328,-0.102582,0.00390625
4518,0.000518,-0.104438,-0.109132,0.00390625
4519,0.000519,-0.110943,-0.114045,0.00390625
4520,0.00052,-0.117448,-0.118958,0.000976563
4521,0.000521,-0.120701,-0.125508,0.00390625
4522,0.000522,-0.127206,-0.132059,0.00390625
4523,0.000523,-0.133711,-0.136971,0.00390625
4524,0.000524,-0.13859,-0.143522,0.00488281
4525,0.000525,-0.145096,-0.150072,0.00488281
4526,0.000526,-0.151601,-0.156622,0.00488281
4527,0.000527,-0.158106,-0.159897,0.000976563
4528,0.000528,-0.161359,-0.168085,0.00683594
4529,0.000529,-0.166238,-0.17136,0.00488281
4530,0.00053,-0.174369,-0.177911,0.00390625
4531,0.000531,-0.179248,-0.182823,0.00390625
4532,0.000532,-0.185753,-0.189374,0.00390625
4533,0.000533,-0.192258,-0.195924,0.00390625
4534,0.000534,-0.20039,-0.202474,0.00292969
4535,0.000535,-0.202016,-0.207387,0.00488281
4536,0.000536,-0.208521,-0.2123,0.00390625
4537,0.000537,-0.215027,-0.217213,0.00292969
4538,0.000538,-0.218279,-0.223763,0.00488281
4539,0.000539,-0.224784,-0.230313,0.00488281
4540,0.00054,-0.23129,-0.235226,0.00390625
4541,0.000541,-0.237795,-0.241776,0.00390625
4542,0.000542,-0.245926,-0.248327,0.00292969
4543,0.000543,-0.247553,-0.251602,0.00390625
4544,0.000544,-0.254058,-0.258152,0.00390625
4545,0.000545,-0.260563,-0.264702,0.00390625
4546,0.000546,-0.267068,-0.271253,0.00390625
4547,0.000547,-0.270321,-0.274528,0.00390625
4548,0.000548,-0.276826,-0.282716,0.00683594
4549,0.000549,-0.283331,-0.285991,0.00292969
4550,0.00055,-0.28821,-0.290904,0.00292969
4551,0.000551,-0.293089,-0.295816,0.00292969
4552,0.000552,-0.299594,-0.300729,0.000976563
4553,0.000553,-0.304473,-0.307279,0.00292969
4554,0.000554,-0.312605,-0.31383,0.000976563
4555,0.000555,-0.317484,-0.322018,0.00390625
4556,0.000556,-0.322362,-0.325293,0.00390625
4557,0.000557,-0.325615,-0.330206,0.00390625
4558,0.000558,-0.33212,-0.335118,0.00390625
4559,0.000559,-0.336999,-0.341669,0.00390625
4560,0.00056,-0.343504,-0.348219,0.00390625
4561,0.000561,-0.35001,-0.354769,0.00390625
4562,0.000562,-0.356515,-0.358044,0.000976563
4563,0.000563,-0.359767,-0.364595,0.00390625
4564,0.000564,-0.366273,-0.369507,0.00390625
4565,0.000565,-0.372778,-0.376058,0.00390625
4566,0.000566,-0.37603,-0.38097,0.00488281
4567,0.000567,-0.382536,-0.384246,0.000976563
4568,0.000568,-0.389041,-0.392433,0.00390625
4569,0.000569,-0.39392,-0.398984,0.00488281
4570,0.00057,-0.398799,-0.402259,0.00390625
4571,0.000571,-0.402051,-0.407172,0.00488281
4572,0.000572,-0.40693,-0.410447,0.00390625
4573,0.000573,-0.413435,-0.418635,0.00488281
4574,0.000574,-0.419941,-0.423547,0.00390625
4575,0.000575,-0.424819,-0.430098,0.00488281
4576,0.000576,-0.431325,-0.435011,0.00390625
4577,0.000577,-0.432951,-0.436648,0.00390625
